"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Bailey Falter","Phillies","0","0","4.72","0","0","0","1.0","1","1","0","1","0","1.38","7.24","2.90","4.88","0.0","0.0","sa875033"
"Sean Donatello","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.44","7.38","3.62","4.88","0.0","0.0","sa599283"
"John Walter","Cardinals","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.48","6.48","3.48","4.88","0.0","0.0","sa658678"
"Yimmi Brasoban","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.50","8.14","4.61","4.88","0.0","0.0","sa598120"
"Alex Burgos","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.49","8.12","4.55","4.88","0.0","0.0","sa548431"
"Cole Stapler","Diamondbacks","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.46","6.58","3.25","4.88","0.0","0.0","sa738639"
"Hobbs Johnson","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.53","8.10","4.84","4.88","0.0","0.0","sa738890"
"Austin Hamilton","Dodgers","0","0","4.64","0","1","0","1.0","1","1","0","1","0","1.43","7.14","3.60","4.88","0.0","0.0","sa3004717"
"Ronnie Williams","Cardinals","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.52","8.12","4.86","4.88","0.0","0.0","sa828702"
"J.A. Happ","Yankees","11","9","4.71","30","30","0","171.0","170","90","34","158","49","1.28","8.30","2.60","4.88","1.6","1.5","7410"
"Wei-Yin Chen","Marlins","2","4","5.79","3","40","0","60.0","69","39","11","56","19","1.48","8.33","2.90","4.88","-0.3","-1.0","13071"
"Kyler Stout","Diamondbacks","0","0","4.81","0","1","0","1.0","1","1","0","1","1","1.60","9.53","6.15","4.88","0.0","0.0","sa3006769"
"Sam Howard","Rockies","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.43","8.37","3.79","4.88","0.0","0.0","16265"
"Scott Carroll","","0","0","4.81","0","1","0","1.0","1","1","0","1","0","1.49","6.03","3.44","4.88","0.0","0.0","888"
"Scott Feldman","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.44","6.45","2.89","4.88","0.0","0.0","6283"
"John Lackey","","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.37","7.59","2.84","4.88","0.0","0.0","1507"
"Scott Lyman","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.49","7.30","4.10","4.88","0.0","0.0","sa526467"
"Matt Pierpont","Rockies","0","0","4.89","0","1","0","1.0","1","1","0","1","0","1.46","8.53","4.14","4.89","0.0","0.0","sa738366"
"Arnold Leon","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.43","7.83","3.59","4.89","0.0","0.0","5595"
"Jeff Kinley","Marlins","0","0","4.52","0","1","0","1.0","1","1","0","1","1","1.48","7.73","4.67","4.89","0.0","0.0","sa857590"
"Chris Rowley","Padres","0","0","4.77","0","1","0","1.0","1","1","0","1","0","1.40","7.13","3.27","4.89","0.0","0.0","18820"
"Jose Valdespina","","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.48","7.00","3.89","4.89","0.0","0.0","sa597109"
"Cody Hall","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.49","8.45","4.62","4.89","0.0","0.0","12232"
"Jacob Dorris","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.45","8.64","4.45","4.89","0.0","0.0","sa827396"
"Elliot Ashbeck","Padres","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.42","8.12","3.79","4.89","0.0","0.0","sa875665"
"Madison Younginer","","0","0","4.72","0","1","0","1.0","1","1","0","1","1","1.54","8.45","5.17","4.89","0.0","0.0","10636"
"Matt Thornton","","0","0","4.75","0","1","0","1.0","1","1","0","1","0","1.46","6.33","3.46","4.89","0.0","0.0","1918"
"Jeanmar Gomez","Rangers","1","0","7.17","0","23","0","22.0","30","18","3","15","9","1.76","6.16","3.52","4.89","-0.1","-0.6","9033"
"Brett Lee","","0","0","4.72","0","1","0","1.0","1","1","0","1","0","1.52","7.55","4.45","4.89","0.0","0.0","sa503344"
"Peter Fairbanks","Rangers","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.49","7.83","4.30","4.89","0.0","0.0","sa827454"
"Heath Slatton","Giants","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.52","7.81","4.90","4.89","0.0","0.0","sa875770"
"Kevin McCanna","Diamondbacks","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.45","7.83","3.86","4.89","0.0","0.0","sa658530"
"Tate Scioneaux","Pirates","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.41","8.14","3.57","4.89","0.0","0.0","sa857686"
"Jose Valverde","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.42","7.66","3.55","4.89","0.0","0.0","1726"
"Brandon Alger","","0","0","4.68","0","1","0","1.0","1","1","0","1","1","1.49","8.49","4.68","4.89","0.0","0.0","sa658767"
"Zach Hedges","Cubs","0","0","4.86","0","0","0","1.0","1","1","0","1","0","1.46","5.44","3.00","4.89","0.0","0.0","sa829393"
"Patrick Weigel","Braves","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.45","8.08","3.96","4.89","0.0","0.0","sa829466"
"Kyle Lloyd","Padres","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.46","7.27","3.75","4.89","0.0","0.0","15378"
"Chad Girodo","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.48","6.81","3.79","4.89","0.0","0.0","15542"
"Danny Young","Blue Jays","0","0","4.71","0","1","0","1.0","1","1","0","1","1","1.54","7.14","4.52","4.89","0.0","0.0","sa875200"
"Will Latcham","Cardinals","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.53","7.83","4.73","4.89","0.0","0.0","sa3004470"
"Jeremy Rhoades","Angels","0","0","4.67","0","1","0","1.0","1","1","0","1","0","1.39","7.47","3.46","4.89","0.0","0.0","sa827471"
"Michael Wacha","Cardinals","7","6","4.87","19","39","0","121.0","125","66","19","109","59","1.51","8.10","4.36","4.89","0.1","-0.2","14078"
"John Schreiber","Tigers","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.44","8.11","3.94","4.89","0.0","0.0","sa918315"
"Andy Ferguson","Royals","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.40","7.25","3.14","4.89","0.0","0.0","sa598931"
"Caleb Thielbar","Tigers","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.35","7.35","2.72","4.89","0.0","0.0","10078"
"Luis Pena","Angels","0","0","4.63","0","1","0","1.0","1","1","0","1","1","1.44","8.79","4.67","4.89","0.0","0.0","sa837845"
"Adam Choplick","","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.59","8.79","5.85","4.90","0.0","0.0","sa598307"
"Bobby Bundy","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.45","7.94","3.97","4.90","0.0","0.0","sa454969"
"Cortland Cox","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.48","8.05","4.26","4.90","0.0","0.0","sa738518"
"Jairo Diaz","Rockies","2","1","4.15","0","24","0","25.0","22","11","4","25","10","1.31","8.89","3.66","4.90","-0.1","0.2","12774"
"Jason Frasor","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.52","7.55","4.34","4.90","0.0","0.0","1906"
"Melvin Adon","Giants","0","0","4.71","1","1","0","6.0","6","3","1","5","3","1.57","6.97","5.03","4.90","0.0","0.0","sa873314"
"Josh Lindblom","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.38","7.75","3.18","4.90","0.0","0.0","7882"
"Clayton Richard","Blue Jays","5","8","4.67","19","19","0","108.0","117","56","14","73","45","1.49","6.09","3.71","4.90","0.4","0.7","3551"
"Casey Fien","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.36","7.62","2.85","4.90","0.0","0.0","3926"
"Doug Fister","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.46","6.66","3.21","4.90","0.0","0.0","9425"
"Raul Fernandez","","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.48","7.80","4.30","4.90","0.0","0.0","sa506313"
"Wily Peralta","Royals","4","4","4.84","0","61","5","62.0","66","33","8","45","29","1.55","6.51","4.30","4.90","-0.4","-0.2","7738"
"Jason Hammel","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.37","7.35","2.60","4.90","0.0","0.0","4538"
"Chris Capuano","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.49","8.18","4.46","4.90","0.0","0.0","1701"
"Ranfi Casimiro","","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.45","8.06","4.00","4.90","0.0","0.0","sa603017"
"Ben Griset","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.51","7.97","4.70","4.90","0.0","0.0","sa550008"
"Chris Hatcher","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.45","8.22","4.01","4.90","0.0","0.0","3299"
"David Richardson","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.49","7.93","4.19","4.90","0.0","0.0","sa549266"
"Taylor Lewis","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.50","7.76","4.36","4.90","0.0","0.0","sa829839"
"Jason Vargas","Mets","6","8","4.77","23","24","0","113.0","117","60","19","95","44","1.42","7.53","3.52","4.91","0.4","0.2","8044"
"Solomon Bates","Giants","0","0","4.73","0","1","0","1.0","1","1","0","1","1","1.54","8.22","5.21","4.91","0.0","0.0","sa3006951"
"John Kuchno","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.48","6.96","3.84","4.91","0.0","0.0","sa658331"
"Carlos Portuondo","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.47","7.91","4.11","4.91","0.0","0.0","sa910266"
"Bryan Abreu","Astros","0","0","4.82","0","0","0","1.0","1","1","0","1","1","1.50","9.25","5.11","4.91","0.0","0.0","sa828588"
"Josh Roeder","Marlins","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.41","6.19","3.02","4.91","0.0","0.0","sa875299"
"Jeff Walters","Rays","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.45","7.69","3.99","4.91","0.0","0.0","sa328221"
"Eric Skoglund","Royals","2","2","4.87","5","5","0","29.0","31","16","5","22","10","1.40","6.82","2.99","4.91","0.1","0.1","16155"
"Tanner Scheppers","","0","0","4.81","0","1","0","1.0","1","1","0","1","0","1.44","7.69","3.81","4.91","0.0","0.0","10267"
"Austin Warner","Cardinals","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.44","6.79","3.50","4.91","0.0","0.0","sa3004494"
"Jordan Montgomery","Yankees","0","0","4.77","0","0","0","1.0","1","1","0","1","0","1.39","8.09","3.46","4.91","0.0","0.0","16511"
"Clayton Andrews","Brewers","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.55","9.20","5.43","4.91","0.0","0.0","sa3007226"
"Caleb Cotham","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.45","7.58","3.69","4.91","0.0","0.0","10075"
"Matt Ball","Angels","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.45","7.10","3.77","4.91","0.0","0.0","sa737933"
"Cole Johnson","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.38","7.08","2.80","4.91","0.0","0.0","sa526274"
"Garrett Williams","Giants","0","0","4.58","0","0","0","1.0","1","1","0","1","1","1.58","6.89","5.15","4.91","0.0","0.0","sa738512"
"Zack Erwin","Athletics","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.41","6.72","3.36","4.91","0.0","0.0","sa857605"
"Evan Kruczynski","Cardinals","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.46","6.90","3.70","4.91","0.0","0.0","sa3004341"
"Jeremy Hefner","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.43","7.48","3.48","4.91","0.0","0.0","1989"
"Ranger Suarez","Phillies","0","0","4.73","1","1","0","6.0","6","3","1","5","2","1.44","7.10","3.50","4.91","0.0","0.1","17277"
"Caleb Simpson","Giants","0","0","4.59","0","1","0","1.0","1","1","0","1","1","1.62","9.37","6.66","4.91","0.0","0.0","sa738717"
"Pat McCoy","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.55","7.15","4.67","4.91","0.0","0.0","6605"
"Cody Anderson","Indians","2","3","5.79","6","13","0","35.0","38","22","5","32","17","1.60","8.28","4.48","4.91","0.1","-0.1","12799"
"Osmer Morales","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.42","8.26","3.95","4.91","0.0","0.0","17133"
"Ramon Rosso","Phillies","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.43","8.20","3.91","4.91","0.0","0.0","sa3002672"
"John Stilson","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.46","8.31","4.26","4.92","0.0","0.0","sa502049"
"Jake Thompson","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.46","7.72","3.97","4.92","0.0","0.0","14371"
"Chris Withrow","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.47","7.96","4.14","4.92","0.0","0.0","7161"
"David Rollins","","0","0","4.77","0","1","0","1.0","1","1","0","1","0","1.44","7.42","3.69","4.92","0.0","0.0","11928"
"Dylan Baker","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.49","7.20","3.96","4.92","0.0","0.0","sa658002"
"Austin Coley","Pirates","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.45","6.56","3.27","4.92","0.0","0.0","sa738368"
"Matt Lollis","","0","0","4.81","0","1","0","1.0","1","1","0","1","1","1.50","8.60","4.81","4.92","0.0","0.0","sa501704"
"Keegan Long","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.49","7.10","3.96","4.92","0.0","0.0","sa875972"
"Jacob Nix","Padres","0","0","4.92","1","1","0","6.0","6","3","1","4","2","1.39","6.42","2.67","4.92","0.0","0.1","17775"
"Ryan Hartman","Astros","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.37","7.60","3.19","4.92","0.0","0.0","sa918166"
"Alec Mills","Cubs","0","0","4.83","1","1","0","6.0","6","3","1","5","3","1.42","7.48","3.70","4.92","0.0","0.0","13834"
"Nate Adcock","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.50","7.68","4.20","4.92","0.0","0.0","3282"
"Barry Enright","","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.40","6.34","2.66","4.92","0.0","0.0","2412"
"Hunter Schryver","White Sox","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.47","7.80","4.20","4.92","0.0","0.0","sa873263"
"Walter Borkovich","Braves","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.48","6.79","3.56","4.92","0.0","0.0","sa3004801"
"Brandon Peterson","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.48","9.17","4.87","4.92","0.0","0.0","sa737943"
"Chi Chi Gonzalez","Rockies","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.54","6.97","3.89","4.92","0.0","0.0","14663"
"Burch Smith","Brewers","0","1","2.57","0","6","0","9.0","6","3","1","9","4","1.16","8.74","4.47","4.92","-0.1","0.2","12784"
"Daniel Norris","Tigers","7","10","4.77","27","30","0","157.0","170","83","27","124","56","1.44","7.11","3.22","4.92","1.0","1.0","13475"
"Dustin Beggs","Marlins","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.42","6.34","3.12","4.93","0.0","0.0","sa829242"
"Dillon Overton","Padres","0","0","4.75","0","1","0","1.0","1","1","0","1","0","1.33","7.43","2.65","4.93","0.0","0.0","15627"
"Tyson Perez","","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.42","7.24","3.38","4.93","0.0","0.0","sa598434"
"Michael Blazek","Nationals","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.48","7.49","3.97","4.93","0.0","0.0","9654"
"Andrew Bailey","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.44","7.77","3.68","4.93","0.0","0.0","1368"
"Randy Wolf","","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.43","7.11","3.24","4.93","0.0","0.0","976"
"Brooks Brown","","0","0","4.89","0","1","0","1.0","1","1","0","1","0","1.50","6.99","3.98","4.93","0.0","0.0","5679"
"Geoff Broussard","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.42","8.15","3.79","4.93","0.0","0.0","sa658572"
"Jovani Moran","Twins","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.52","9.45","5.44","4.93","0.0","0.0","sa875188"
"Elih Villanueva","","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.41","6.77","2.72","4.93","0.0","0.0","8796"
"Henry Hirsch","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.49","7.95","4.33","4.93","0.0","0.0","sa738275"
"Danny Barnes","Blue Jays","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.38","8.49","3.51","4.93","0.0","0.0","11388"
"Matt West","Tigers","0","0","4.98","0","1","0","1.0","1","1","0","1","0","1.45","7.47","3.52","4.93","0.0","0.0","7980"
"Justin Vernia","Diamondbacks","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.47","6.60","3.28","4.93","0.0","0.0","sa3008626"
"Thomas Jankins","Brewers","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.46","6.24","3.14","4.94","0.0","0.0","sa873276"
"Jharel Cotton","Athletics","1","2","4.85","4","4","0","24.0","24","13","4","21","9","1.37","7.84","3.38","4.94","0.1","0.1","13654"
"Frank Herrmann","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.39","8.10","3.35","4.94","0.0","0.0","7960"
"Dustin McGowan","Rays","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.47","7.74","4.14","4.94","0.0","0.0","8600"
"Devin Williams","Brewers","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.53","9.27","5.24","4.94","0.0","0.0","sa737560"
"Dusty Isaacs","Blue Jays","0","0","4.89","0","1","0","1.0","1","1","0","1","0","1.43","9.06","4.28","4.94","0.0","0.0","sa550364"
"Chris Powell","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.43","8.09","3.85","4.94","0.0","0.0","sa876337"
"Austin House","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.50","7.38","4.22","4.94","0.0","0.0","sa502193"
"Carlos Torres","Tigers","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.49","7.54","3.98","4.94","0.0","0.0","7624"
"Tyler Wilson","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.43","6.16","2.88","4.94","0.0","0.0","12691"
"Enderson Franco","Giants","0","0","4.83","0","0","0","1.0","1","1","0","1","0","1.41","7.28","3.59","4.94","0.0","0.0","sa547840"
"Stephen Fife","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.45","5.80","2.86","4.94","0.0","0.0","8077"
"Felix Jorge","Reds","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.42","6.57","2.96","4.94","0.0","0.0","14532"
"Jarret Martin","","0","0","4.54","0","1","0","1.0","1","1","0","1","1","1.62","8.68","6.21","4.94","0.0","0.0","sa455420"
"Jack Leathersich","","0","0","4.66","0","1","0","1.0","1","1","0","1","1","1.53","9.98","5.92","4.94","0.0","0.0","12562"
"Kyle McMyne","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.57","6.89","4.63","4.94","0.0","0.0","sa577706"
"Sam Runion","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.45","7.61","3.75","4.94","0.0","0.0","sa390308"
"Juan Santos","Astros","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.51","8.69","4.86","4.94","0.0","0.0","sa738956"
"Nate Reed","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.50","7.14","4.03","4.94","0.0","0.0","sa502048"
"Michael King","Yankees","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.37","6.76","2.70","4.94","0.0","0.0","sa874220"
"Jonah Wesely","","0","0","4.65","0","1","0","1.0","1","1","0","1","1","1.59","8.40","5.63","4.94","0.0","0.0","sa737935"
"Hisashi Iwakuma","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.40","6.44","2.48","4.94","0.0","0.0","13048"
"Drew Storen","Royals","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.45","6.65","3.33","4.94","0.0","0.0","6983"
"Tommy Shirley","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.47","6.65","3.65","4.94","0.0","0.0","sa548448"
"Art Warren","Mariners","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.52","8.05","4.79","4.95","0.0","0.0","sa875374"
"Adam Loewen","","0","0","4.58","0","1","0","1.0","1","1","0","1","1","1.60","9.01","6.13","4.95","0.0","0.0","2134"
"Justin Masterson","","0","0","4.85","0","0","0","1.0","1","1","0","1","1","1.51","7.71","4.54","4.95","0.0","0.0","2038"
"Ryan Borucki","Blue Jays","2","3","4.97","7","7","0","43.0","46","24","7","32","17","1.46","6.80","3.47","4.95","0.1","0.2","16350"
"Jose De Leon","Rays","2","2","4.89","6","6","0","31.0","30","17","5","30","14","1.41","8.72","3.96","4.95","0.1","0.1","15463"
"Tyler Beede","Giants","2","3","5.71","8","10","0","42.0","46","27","6","46","28","1.74","9.86","5.86","4.95","-0.1","-0.4","16981"
"Christian Torres","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.49","6.66","3.88","4.95","0.0","0.0","sa918696"
"Zack Brown","Brewers","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.50","7.05","3.89","4.95","0.0","0.0","sa738901"
"Nick Pivetta","Phillies","7","4","5.22","16","16","0","81.0","87","47","16","85","32","1.47","9.44","3.53","4.95","0.3","-0.1","15454"
"Kolby Allard","Braves","0","0","4.87","1","1","0","6.0","6","3","1","5","2","1.44","7.01","3.38","4.95","0.0","0.0","18694"
